PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
21	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0519923667106016	0.245861634284283	-0.0359306138761999	0.139915347297403	0.00270320619616967	0.237672936402463	3.90323040566448e-18			0.318248157652149			InUKBB	WBS-R_500	England-NorthernIreland
22	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0668832653775946	0.135310336654524	-0.154728181286204	0.0209616505310144	0.00447337118756974	0.242146302458735	3.13012864046177e-18			0.324238071890854			InUKBB	WBS-R_500	England-NorthernIreland
23	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.076392315675501	0.0879330825677125	-0.0113924701587585	0.16417710150976	0.00583578589426539	0.247982079185773	1.70561613731402e-18			0.332052277496091			InUKBB	WBS-R_500	England-NorthernIreland
24	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0313035328541409	0.484934889158432	-0.056695378909055	0.119302444617337	0.000979911169150276	0.248961997725839	3.47637393660673e-18			0.333364405308141			InUKBB	WBS-R_500	England-NorthernIreland
25	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.000611618591112947	0.989115613327916	-0.0874304239760288	0.0886536611582547	3.74077300994986e-07	0.248962371731834	9.06980833277319e-18			0.333364906108613			InUKBB	WBS-R_500	England-NorthernIreland
26	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.107988609204143	0.015704000530396	0.0204614085660028	0.195515809842284	0.0116615397178452	0.260623881401312	9.80444024573002e-19			0.348979868518425			InUKBB	WBS-R_500	England-NorthernIreland
27	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.00867767441602468	0.846523015068284	-0.0793610696829507	0.096716418515	7.53020332705292e-05	0.260699185020883	2.47503019462583e-18			0.349080701362736			InUKBB	WBS-R_500	England-NorthernIreland
28	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0665736650998827	0.137132097266252	-0.154420403945751	0.0212730737459861	0.00443205288483134	0.265131242911607	1.88099890600945e-18			0.35501530325591			InUKBB	WBS-R_500	England-NorthernIreland
29	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0883666292763424	0.0482843698833818	-0.176064269326414	-0.000668989226271122	0.00780866116966253	0.272939914256774	5.62349251649559e-19			0.365471248753644			InUKBB	WBS-R_500	England-NorthernIreland
30	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.00950229797624917	0.832145401885698	-0.07853578614826	0.0975403821007583	9.0293666829429e-05	0.273030209854765	1.37536575561362e-18			0.365592156115415			InUKBB	WBS-R_500	England-NorthernIreland
31	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0228167111775758	0.610761704077201	-0.110835849778882	0.06520242742373	0.000520602308960912	0.273550816493388	2.94213487795547e-18			0.366289257376127			InUKBB	WBS-R_500	England-NorthernIreland
32	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.003699923088056	0.934228437866759	-0.0917413794975649	0.0843415333214529	1.36894308575299e-05	0.273564505709165	7.09957930594061e-18			0.366307587471958			InUKBB	WBS-R_500	England-NorthernIreland
33	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.115588597174057	0.00968587406016553	-0.203040525620569	-0.0281366687275459	0.0133607237966665	0.286925233964702	4.62177137999489e-19			0.384197832851076			InUKBB	WBS-R_500	England-NorthernIreland
34	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0750399693646555	0.093716872960947	-0.162833796171761	0.0127538574424504	0.00563099700224843	0.292556215209137	2.40259351419779e-19			0.391737813775874			InUKBB	WBS-R_500	England-NorthernIreland
35	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.00468658278104346	0.916746015650033	-0.0833545093676058	0.0927276749296927	2.1964058163573e-05	0.292578178430003	5.76225609793312e-19			0.391767222907105			InUKBB	WBS-R_500	England-NorthernIreland
36	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.137387625817804	0.00207693729571984	-0.224594813693123	-0.0501804379424841	0.0188753597278529	0.311453542727793	7.43321320858922e-21			0.417041660980327			InUKBB	WBS-R_500	England-NorthernIreland
37	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0266806121924475	0.551703520693463	-0.11469132905518	0.061330104670285	0.000711855066963778	0.31216540014858	1.48834774958584e-20			0.417994850334174			InUKBB	WBS-R_500	England-NorthernIreland
